"taxonID","redListCriteria","redListCriteriaEurope","criteria","eventDate","source","locality","countryCode","locationID","threadStatus"
"INBO_RL_ANT_2013_NONVAL_2","NE",,"Regional",2003,"Dekoninck_etal_2003","Flanders","BE","ISO_3166-2:BE-VLG","Niet ge<eb>valueerd"
"INBO_RL_ANT_2013_NONVAL_20","NT",,"Regional",2003,"Dekoninck_etal_2003","Flanders","BE","ISO_3166-2:BE-VLG","Geographically Limited (NT)"
"INBO_RL_ANT_2013_NONVAL_21","VU",,"Regional",2003,"Dekoninck_etal_2003","Flanders","BE","ISO_3166-2:BE-VLG","Vulnerable (VU)"
"INBO_RL_ANT_2013_NONVAL_22","LC",,"Regional",2003,"Dekoninck_etal_2003","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_ANT_2013_NONVAL_23","DD",,"Regional",2003,"Dekoninck_etal_2003","Flanders","BE","ISO_3166-2:BE-VLG","Bedreigd maar mate waarin ongekend"
"INBO_RL_ANT_2013_NONVAL_24","NE",,"Regional",2003,"Dekoninck_etal_2003","Flanders","BE","ISO_3166-2:BE-VLG","Niet ge<eb>valueerd"
"INBO_RL_ANT_2013_NONVAL_25","LC",,"Regional",2003,"Dekoninck_etal_2003","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_ANT_2013_NONVAL_26","LC",,"Regional",2003,"Dekoninck_etal_2003","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_ANT_2013_NONVAL_27","VU",,"Regional",2003,"Dekoninck_etal_2003","Flanders","BE","ISO_3166-2:BE-VLG","Vulnerable (VU)"
"INBO_RL_ANT_2013_NONVAL_28","LC",,"Regional",2003,"Dekoninck_etal_2003","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_ANT_2013_NONVAL_29","LC",,"Regional",2003,"Dekoninck_etal_2003","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_ANT_2013_NONVAL_3","LC",,"Regional",2003,"Dekoninck_etal_2003","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_ANT_2013_NONVAL_30","LC",,"Regional",2003,"Dekoninck_etal_2003","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_ANT_2013_NONVAL_31","NT",,"Regional",2003,"Dekoninck_etal_2003","Flanders","BE","ISO_3166-2:BE-VLG","Geographically Limited (NT)"
"INBO_RL_ANT_2013_NONVAL_32","EN",,"Regional",2003,"Dekoninck_etal_2003","Flanders","BE","ISO_3166-2:BE-VLG","Critically Endangered (EN)"
"INBO_RL_ANT_2013_NONVAL_33","LC",,"Regional",2003,"Dekoninck_etal_2003","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_ANT_2013_NONVAL_34","NE",,"Regional",2003,"Dekoninck_etal_2003","Flanders","BE","ISO_3166-2:BE-VLG","Niet ge<eb>valueerd"
"INBO_RL_ANT_2013_NONVAL_35","VU",,"Regional",2003,"Dekoninck_etal_2003","Flanders","BE","ISO_3166-2:BE-VLG","Vulnerable (VU)"
"INBO_RL_ANT_2013_NONVAL_36","EN",,"Regional",2003,"Dekoninck_etal_2003","Flanders","BE","ISO_3166-2:BE-VLG","Critically Endangered (EN)"
"INBO_RL_ANT_2013_NONVAL_37","LC",,"Regional",2003,"Dekoninck_etal_2003","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_ANT_2013_NONVAL_38","LC",,"Regional",2003,"Dekoninck_etal_2003","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_ANT_2013_NONVAL_39","LC",,"Regional",2003,"Dekoninck_etal_2003","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_ANT_2013_NONVAL_4","LC",,"Regional",2003,"Dekoninck_etal_2003","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_ANT_2013_NONVAL_40","LC",,"Regional",2003,"Dekoninck_etal_2003","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_ANT_2013_NONVAL_41","LC",,"Regional",2003,"Dekoninck_etal_2003","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_ANT_2013_NONVAL_42","LC",,"Regional",2003,"Dekoninck_etal_2003","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_ANT_2013_NONVAL_43","VU",,"Regional",2003,"Dekoninck_etal_2003","Flanders","BE","ISO_3166-2:BE-VLG","Vulnerable (VU)"
"INBO_RL_ANT_2013_NONVAL_44","VU",,"Regional",2003,"Dekoninck_etal_2003","Flanders","BE","ISO_3166-2:BE-VLG","Vulnerable (VU)"
"INBO_RL_ANT_2013_NONVAL_45","CR",,"Regional",2003,"Dekoninck_etal_2003","Flanders","BE","ISO_3166-2:BE-VLG","Critically Endangered (CR)"
"INBO_RL_ANT_2013_NONVAL_46","CR",,"Regional",2003,"Dekoninck_etal_2003","Flanders","BE","ISO_3166-2:BE-VLG","Critically Endangered (CR)"
"INBO_RL_ANT_2013_NONVAL_47","EN",,"Regional",2003,"Dekoninck_etal_2003","Flanders","BE","ISO_3166-2:BE-VLG","Critically Endangered (EN)"
"INBO_RL_ANT_2013_NONVAL_48","CR",,"Regional",2003,"Dekoninck_etal_2003","Flanders","BE","ISO_3166-2:BE-VLG","Critically Endangered (CR)"
"INBO_RL_ANT_2013_NONVAL_49","LC",,"Regional",2003,"Dekoninck_etal_2003","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_ANT_2013_NONVAL_5","DD",,"Regional",2003,"Dekoninck_etal_2003","Flanders","BE","ISO_3166-2:BE-VLG","Bedreigd maar mate waarin ongekend"
"INBO_RL_ANT_2013_NONVAL_50","DD",,"Regional",2003,"Dekoninck_etal_2003","Flanders","BE","ISO_3166-2:BE-VLG","Bedreigd maar mate waarin ongekend"
"INBO_RL_ANT_2013_NONVAL_51","EN",,"Regional",2003,"Dekoninck_etal_2003","Flanders","BE","ISO_3166-2:BE-VLG","Critically Endangered (EN)"
"INBO_RL_ANT_2013_NONVAL_52","EN",,"Regional",2003,"Dekoninck_etal_2003","Flanders","BE","ISO_3166-2:BE-VLG","Critically Endangered (EN)"
"INBO_RL_ANT_2013_NONVAL_53","CR",,"Regional",2003,"Dekoninck_etal_2003","Flanders","BE","ISO_3166-2:BE-VLG","Critically Endangered (CR)"
"INBO_RL_ANT_2013_NONVAL_54","LC",,"Regional",2003,"Dekoninck_etal_2003","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_ANT_2013_NONVAL_55","LC",,"Regional",2003,"Dekoninck_etal_2003","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_ANT_2013_NONVAL_6","VU",,"Regional",2003,"Dekoninck_etal_2003","Flanders","BE","ISO_3166-2:BE-VLG","Vulnerable (VU)"
"INBO_RL_ANT_2013_NONVAL_7","VU",,"Regional",2003,"Dekoninck_etal_2003","Flanders","BE","ISO_3166-2:BE-VLG","Vulnerable (VU)"
"INBO_RL_ANT_2013_NONVAL_8","VU",,"Regional",2003,"Dekoninck_etal_2003","Flanders","BE","ISO_3166-2:BE-VLG","Vulnerable (VU)"
"INBO_RL_ANT_2013_NONVAL_9","DD",,"Regional",2003,"Dekoninck_etal_2003","Flanders","BE","ISO_3166-2:BE-VLG","Bedreigd maar mate waarin ongekend"
"INBO_RL_BIR_1999_NONVAL_1","CR","LC","ExpertJudgement",1999,"DevosAnselin_1999","Flanders","BE","ISO_3166-2:BE-VLG","Critically Endangered (CR)"
"INBO_RL_BIR_1999_NONVAL_10","CR","LC","ExpertJudgement",1999,"DevosAnselin_1999","Flanders","BE","ISO_3166-2:BE-VLG","Critically Endangered (CR)"
"INBO_RL_BIR_1999_NONVAL_11","EN","LC","ExpertJudgement",1999,"DevosAnselin_1999","Flanders","BE","ISO_3166-2:BE-VLG","Endangered (EN)"
"INBO_RL_BIR_1999_NONVAL_12","NT","LC","ExpertJudgement",1999,"DevosAnselin_1999","Flanders","BE","ISO_3166-2:BE-VLG","Near Threatened (NT)"
"INBO_RL_BIR_1999_NONVAL_13","NT","LC","ExpertJudgement",1999,"DevosAnselin_1999","Flanders","BE","ISO_3166-2:BE-VLG","Near Threatened (NT)"
"INBO_RL_BIR_1999_NONVAL_14","CR","LC","ExpertJudgement",1999,"DevosAnselin_1999","Flanders","BE","ISO_3166-2:BE-VLG","Critically Endangered (CR)"
"INBO_RL_BIR_1999_NONVAL_15","NT","LC","ExpertJudgement",1999,"DevosAnselin_1999","Flanders","BE","ISO_3166-2:BE-VLG","Near Threatened (NT)"
"INBO_RL_BIR_1999_NONVAL_16","RE","LC","ExpertJudgement",1999,"DevosAnselin_1999","Flanders","BE","ISO_3166-2:BE-VLG","Uitgestorven in Vlaanderen"
"INBO_RL_BIR_1999_NONVAL_17","VU","LC","ExpertJudgement",1999,"DevosAnselin_1999","Flanders","BE","ISO_3166-2:BE-VLG","Vulnerable (VU)"
"INBO_RL_BIR_1999_NONVAL_18","CR","LC","ExpertJudgement",1999,"DevosAnselin_1999","Flanders","BE","ISO_3166-2:BE-VLG","Critically Endangered (CR)"
"INBO_RL_BIR_1999_NONVAL_19","VU","LC","ExpertJudgement",1999,"DevosAnselin_1999","Flanders","BE","ISO_3166-2:BE-VLG","Vulnerable (VU)"
"INBO_RL_BIR_1999_NONVAL_2","EN","LC","ExpertJudgement",1999,"DevosAnselin_1999","Flanders","BE","ISO_3166-2:BE-VLG","Endangered (EN)"
"INBO_RL_BIR_1999_NONVAL_20","CR","LC","ExpertJudgement",1999,"DevosAnselin_1999","Flanders","BE","ISO_3166-2:BE-VLG","Critically Endangered (CR)"
"INBO_RL_BIR_1999_NONVAL_21","NT","LC","ExpertJudgement",1999,"DevosAnselin_1999","Flanders","BE","ISO_3166-2:BE-VLG","Near Threatened (NT)"
"INBO_RL_BIR_1999_NONVAL_22","EN","LC","ExpertJudgement",1999,"DevosAnselin_1999","Flanders","BE","ISO_3166-2:BE-VLG","Endangered (EN)"
"INBO_RL_BIR_1999_NONVAL_23","EN","LC","ExpertJudgement",1999,"DevosAnselin_1999","Flanders","BE","ISO_3166-2:BE-VLG","Endangered (EN)"
"INBO_RL_BIR_1999_NONVAL_24","CR","LC","ExpertJudgement",1999,"DevosAnselin_1999","Flanders","BE","ISO_3166-2:BE-VLG","Critically Endangered (CR)"
"INBO_RL_BIR_1999_NONVAL_25","NT","LC","ExpertJudgement",1999,"DevosAnselin_1999","Flanders","BE","ISO_3166-2:BE-VLG","Near Threatened (NT)"
"INBO_RL_BIR_1999_NONVAL_26","CR","LC","ExpertJudgement",1999,"DevosAnselin_1999","Flanders","BE","ISO_3166-2:BE-VLG","Critically Endangered (CR)"
"INBO_RL_BIR_1999_NONVAL_27","CR","LC","ExpertJudgement",1999,"DevosAnselin_1999","Flanders","BE","ISO_3166-2:BE-VLG","Critically Endangered (CR)"
"INBO_RL_BIR_1999_NONVAL_28","NT","LC","ExpertJudgement",1999,"DevosAnselin_1999","Flanders","BE","ISO_3166-2:BE-VLG","Near Threatened (NT)"
"INBO_RL_BIR_1999_NONVAL_29","NT","LC","ExpertJudgement",1999,"DevosAnselin_1999","Flanders","BE","ISO_3166-2:BE-VLG","Near Threatened (NT)"
"INBO_RL_BIR_1999_NONVAL_3","NT","LC","ExpertJudgement",1999,"DevosAnselin_1999","Flanders","BE","ISO_3166-2:BE-VLG","Near Threatened (NT)"
"INBO_RL_BIR_1999_NONVAL_30","CR","LC","ExpertJudgement",1999,"DevosAnselin_1999","Flanders","BE","ISO_3166-2:BE-VLG","Critically Endangered (CR)"
"INBO_RL_BIR_1999_NONVAL_31","CR","LC","ExpertJudgement",1999,"DevosAnselin_1999","Flanders","BE","ISO_3166-2:BE-VLG","Critically Endangered (CR)"
"INBO_RL_BIR_1999_NONVAL_32","CR","LC","ExpertJudgement",1999,"DevosAnselin_1999","Flanders","BE","ISO_3166-2:BE-VLG","Critically Endangered (CR)"
"INBO_RL_BIR_1999_NONVAL_33","CR","VU","ExpertJudgement",1999,"DevosAnselin_1999","Flanders","BE","ISO_3166-2:BE-VLG","Critically Endangered (CR)"
"INBO_RL_BIR_1999_NONVAL_34","NT","LC","ExpertJudgement",1999,"DevosAnselin_1999","Flanders","BE","ISO_3166-2:BE-VLG","Near Threatened (NT)"
"INBO_RL_BIR_1999_NONVAL_35","VU","NT","ExpertJudgement",1999,"DevosAnselin_1999","Flanders","BE","ISO_3166-2:BE-VLG","Vulnerable (VU)"
"INBO_RL_BIR_1999_NONVAL_36","NT","LC","ExpertJudgement",1999,"DevosAnselin_1999","Flanders","BE","ISO_3166-2:BE-VLG","Near Threatened (NT)"
"INBO_RL_BIR_1999_NONVAL_37","VU","LC","ExpertJudgement",1999,"DevosAnselin_1999","Flanders","BE","ISO_3166-2:BE-VLG","Vulnerable (VU)"
"INBO_RL_BIR_1999_NONVAL_38","NT","LC","ExpertJudgement",1999,"DevosAnselin_1999","Flanders","BE","ISO_3166-2:BE-VLG","Near Threatened (NT)"
"INBO_RL_BIR_1999_NONVAL_39","CR","LC","ExpertJudgement",1999,"DevosAnselin_1999","Flanders","BE","ISO_3166-2:BE-VLG","Critically Endangered (CR)"
"INBO_RL_BIR_1999_NONVAL_4","VU","VU","ExpertJudgement",1999,"DevosAnselin_1999","Flanders","BE","ISO_3166-2:BE-VLG","Vulnerable (VU)"
"INBO_RL_BIR_1999_NONVAL_40","VU","LC","ExpertJudgement",1999,"DevosAnselin_1999","Flanders","BE","ISO_3166-2:BE-VLG","Vulnerable (VU)"
"INBO_RL_BIR_1999_NONVAL_41","VU","LC","ExpertJudgement",1999,"DevosAnselin_1999","Flanders","BE","ISO_3166-2:BE-VLG","Vulnerable (VU)"
"INBO_RL_BIR_1999_NONVAL_42","VU","LC","ExpertJudgement",1999,"DevosAnselin_1999","Flanders","BE","ISO_3166-2:BE-VLG","Vulnerable (VU)"
"INBO_RL_BIR_1999_NONVAL_43","NT","NT","ExpertJudgement",1999,"DevosAnselin_1999","Flanders","BE","ISO_3166-2:BE-VLG","Near Threatened (NT)"
"INBO_RL_BIR_1999_NONVAL_44","NT","LC","ExpertJudgement",1999,"DevosAnselin_1999","Flanders","BE","ISO_3166-2:BE-VLG","Near Threatened (NT)"
"INBO_RL_BIR_1999_NONVAL_45","CR","LC","ExpertJudgement",1999,"DevosAnselin_1999","Flanders","BE","ISO_3166-2:BE-VLG","Critically Endangered (CR)"
"INBO_RL_BIR_1999_NONVAL_46","VU","LC","ExpertJudgement",1999,"DevosAnselin_1999","Flanders","BE","ISO_3166-2:BE-VLG","Vulnerable (VU)"
"INBO_RL_BIR_1999_NONVAL_47","VU","LC","ExpertJudgement",1999,"DevosAnselin_1999","Flanders","BE","ISO_3166-2:BE-VLG","Vulnerable (VU)"
"INBO_RL_BIR_1999_NONVAL_48","NT","LC","ExpertJudgement",1999,"DevosAnselin_1999","Flanders","BE","ISO_3166-2:BE-VLG","Near Threatened (NT)"
"INBO_RL_BIR_1999_NONVAL_49","NT","LC","ExpertJudgement",1999,"DevosAnselin_1999","Flanders","BE","ISO_3166-2:BE-VLG","Near Threatened (NT)"
"INBO_RL_BIR_1999_NONVAL_5","NT","LC","ExpertJudgement",1999,"DevosAnselin_1999","Flanders","BE","ISO_3166-2:BE-VLG","Near Threatened (NT)"
"INBO_RL_BIR_1999_NONVAL_50","VU","LC","ExpertJudgement",1999,"DevosAnselin_1999","Flanders","BE","ISO_3166-2:BE-VLG","Vulnerable (VU)"
"INBO_RL_BIR_1999_NONVAL_51","VU","LC","ExpertJudgement",1999,"DevosAnselin_1999","Flanders","BE","ISO_3166-2:BE-VLG","Vulnerable (VU)"
"INBO_RL_BIR_1999_NONVAL_52","RE","LC","ExpertJudgement",1999,"DevosAnselin_1999","Flanders","BE","ISO_3166-2:BE-VLG","Uitgestorven in Vlaanderen"
"INBO_RL_BIR_1999_NONVAL_53","VU","LC","ExpertJudgement",1999,"DevosAnselin_1999","Flanders","BE","ISO_3166-2:BE-VLG","Vulnerable (VU)"
"INBO_RL_BIR_1999_NONVAL_54","VU","LC","ExpertJudgement",1999,"DevosAnselin_1999","Flanders","BE","ISO_3166-2:BE-VLG","Vulnerable (VU)"
"INBO_RL_BIR_1999_NONVAL_55","EN","LC","ExpertJudgement",1999,"DevosAnselin_1999","Flanders","BE","ISO_3166-2:BE-VLG","Endangered (EN)"
"INBO_RL_BIR_1999_NONVAL_56","VU","LC","ExpertJudgement",1999,"DevosAnselin_1999","Flanders","BE","ISO_3166-2:BE-VLG","Vulnerable (VU)"
"INBO_RL_BIR_1999_NONVAL_57","NT","LC","ExpertJudgement",1999,"DevosAnselin_1999","Flanders","BE","ISO_3166-2:BE-VLG","Near Threatened (NT)"
"INBO_RL_BIR_1999_NONVAL_58","EN","LC","ExpertJudgement",1999,"DevosAnselin_1999","Flanders","BE","ISO_3166-2:BE-VLG","Endangered (EN)"
"INBO_RL_BIR_1999_NONVAL_59","CR","LC","ExpertJudgement",1999,"DevosAnselin_1999","Flanders","BE","ISO_3166-2:BE-VLG","Critically Endangered (CR)"
"INBO_RL_BIR_1999_NONVAL_6","RE","LC","ExpertJudgement",1999,"DevosAnselin_1999","Flanders","BE","ISO_3166-2:BE-VLG","Uitgestorven in Vlaanderen"
"INBO_RL_BIR_1999_NONVAL_60","EN","LC","ExpertJudgement",1999,"DevosAnselin_1999","Flanders","BE","ISO_3166-2:BE-VLG","Endangered (EN)"
"INBO_RL_BIR_1999_NONVAL_61","CR","LC","ExpertJudgement",1999,"DevosAnselin_1999","Flanders","BE","ISO_3166-2:BE-VLG","Critically Endangered (CR)"
"INBO_RL_BIR_1999_NONVAL_62","EN","LC","ExpertJudgement",1999,"DevosAnselin_1999","Flanders","BE","ISO_3166-2:BE-VLG","Endangered (EN)"
"INBO_RL_BIR_1999_NONVAL_63","NT","LC","ExpertJudgement",1999,"DevosAnselin_1999","Flanders","BE","ISO_3166-2:BE-VLG","Near Threatened (NT)"
"INBO_RL_BIR_1999_NONVAL_64","CR","LC","ExpertJudgement",1999,"DevosAnselin_1999","Flanders","BE","ISO_3166-2:BE-VLG","Critically Endangered (CR)"
"INBO_RL_BIR_1999_NONVAL_65","NT","NE","ExpertJudgement",1999,"DevosAnselin_1999","Flanders","BE","ISO_3166-2:BE-VLG","Near Threatened (NT)"
"INBO_RL_BIR_1999_NONVAL_66","NT","LC","ExpertJudgement",1999,"DevosAnselin_1999","Flanders","BE","ISO_3166-2:BE-VLG","Near Threatened (NT)"
"INBO_RL_BIR_1999_NONVAL_67","NT","LC","ExpertJudgement",1999,"DevosAnselin_1999","Flanders","BE","ISO_3166-2:BE-VLG","Near Threatened (NT)"
"INBO_RL_BIR_1999_NONVAL_68","CR","LC","ExpertJudgement",1999,"DevosAnselin_1999","Flanders","BE","ISO_3166-2:BE-VLG","Critically Endangered (CR)"
"INBO_RL_BIR_1999_NONVAL_69","EN","LC","ExpertJudgement",1999,"DevosAnselin_1999","Flanders","BE","ISO_3166-2:BE-VLG","Endangered (EN)"
"INBO_RL_BIR_1999_NONVAL_7","NT","NT","ExpertJudgement",1999,"DevosAnselin_1999","Flanders","BE","ISO_3166-2:BE-VLG","Near Threatened (NT)"
"INBO_RL_BIR_1999_NONVAL_70","VU","LC","ExpertJudgement",1999,"DevosAnselin_1999","Flanders","BE","ISO_3166-2:BE-VLG","Vulnerable (VU)"
"INBO_RL_BIR_1999_NONVAL_71","RE","LC","ExpertJudgement",1999,"DevosAnselin_1999","Flanders","BE","ISO_3166-2:BE-VLG","Uitgestorven in Vlaanderen"
"INBO_RL_BIR_1999_NONVAL_8","NT","LC","ExpertJudgement",1999,"DevosAnselin_1999","Flanders","BE","ISO_3166-2:BE-VLG","Near Threatened (NT)"
"INBO_RL_BIR_1999_NONVAL_9","NT","LC","ExpertJudgement",1999,"DevosAnselin_1999","Flanders","BE","ISO_3166-2:BE-VLG","Near Threatened (NT)"
"INBO_RL_CAR_1995_NONVAL_1","LC",,"Regional",1995,"Desender_etal_1995","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_CAR_1995_NONVAL_10","LC",,"Regional",1995,"Desender_etal_1995","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_CAR_1995_NONVAL_100","LC",,"Regional",1995,"Desender_etal_1995","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_CAR_1995_NONVAL_101","CR",,"Regional",1995,"Desender_etal_1995","Flanders","BE","ISO_3166-2:BE-VLG","Critically Endangered (CR)"
"INBO_RL_CAR_1995_NONVAL_102","VU",,"Regional",1995,"Desender_etal_1995","Flanders","BE","ISO_3166-2:BE-VLG","Vulnerable (VU)"
"INBO_RL_CAR_1995_NONVAL_103","LC",,"Regional",1995,"Desender_etal_1995","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_CAR_1995_NONVAL_104","NT",,"Regional",1995,"Desender_etal_1995","Flanders","BE","ISO_3166-2:BE-VLG","Near Threatened (NT)"
"INBO_RL_CAR_1995_NONVAL_105","NT",,"Regional",1995,"Desender_etal_1995","Flanders","BE","ISO_3166-2:BE-VLG","Near Threatened (NT)"
"INBO_RL_CAR_1995_NONVAL_106","LC",,"Regional",1995,"Desender_etal_1995","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_CAR_1995_NONVAL_107","LC",,"Regional",1995,"Desender_etal_1995","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_CAR_1995_NONVAL_108","LC",,"Regional",1995,"Desender_etal_1995","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_CAR_1995_NONVAL_109","NT",,"Regional",1995,"Desender_etal_1995","Flanders","BE","ISO_3166-2:BE-VLG","Near Threatened (NT)"
"INBO_RL_CAR_1995_NONVAL_11","LC",,"Regional",1995,"Desender_etal_1995","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_CAR_1995_NONVAL_110","NT",,"Regional",1995,"Desender_etal_1995","Flanders","BE","ISO_3166-2:BE-VLG","Near Threatened (NT)"
"INBO_RL_CAR_1995_NONVAL_111","NT",,"Regional",1995,"Desender_etal_1995","Flanders","BE","ISO_3166-2:BE-VLG","Near Threatened (NT)"
"INBO_RL_CAR_1995_NONVAL_112","LC",,"Regional",1995,"Desender_etal_1995","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_CAR_1995_NONVAL_113","DD",,"Regional",1995,"Desender_etal_1995","Flanders","BE","ISO_3166-2:BE-VLG","Probably Endangered (NT)"
"INBO_RL_CAR_1995_NONVAL_114","EN",,"Regional",1995,"Desender_etal_1995","Flanders","BE","ISO_3166-2:BE-VLG","Endangered (EN)"
"INBO_RL_CAR_1995_NONVAL_115","NT",,"Regional",1995,"Desender_etal_1995","Flanders","BE","ISO_3166-2:BE-VLG","Near Threatened (NT)"
"INBO_RL_CAR_1995_NONVAL_116","LC",,"Regional",1995,"Desender_etal_1995","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
