"usageKey","scientificName","rank","order","matchType","phylum","kingdom","genus","class","confidence","synonym","status","family","taxonID","kingdom1","scientificName1","vernacularName","references","language","license","rightsHolder","datasetID","datasetName","threadStatus","occurrenceStatus"
2426654,"Pelophylax lessonae (Camerano, 1882)","SPECIES","Anura","EXACT","Chordata","Animalia","Pelophylax","Amphibia",98,FALSE,"ACCEPTED","Ranidae","INBO:RL:VAL:AMP:2013:25","Animalia","Pelophylax lessonae","Poelkikker","Jooris_etal_2012","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Near Threatened (NT)","present"
2426661,"Pelophylax ridibundus (Pallas, 1771)","SPECIES","Anura","EXACT","Chordata","Animalia","Pelophylax","Amphibia",98,FALSE,"ACCEPTED","Ranidae","INBO:RL:VAL:AMP:2013:26","Animalia","Pelophylax ridibundus","Europese meerkikker","Jooris_etal_2012","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Least Concern (LC)","present"
2426789,"Rana arvalis Nilsson, 1842","SPECIES","Anura","EXACT","Chordata","Animalia","Rana","Amphibia",98,FALSE,"ACCEPTED","Ranidae","INBO:RL:VAL:AMP:2013:27","Animalia","Rana arvalis","Heikikker","Jooris_etal_2012","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Vulnerable (VU)","present"
2426805,"Rana temporaria Linnaeus, 1758","SPECIES","Anura","EXACT","Chordata","Animalia","Rana","Amphibia",98,FALSE,"ACCEPTED","Ranidae","INBO:RL:VAL:AMP:2013:28","Animalia","Rana temporaria","Bruine kikker","Jooris_etal_2012","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Least Concern (LC)","present"
2431776,"Salamandra salamandra (Linnaeus, 1758)","SPECIES","Caudata","EXACT","Chordata","Animalia","Salamandra","Amphibia",98,FALSE,"ACCEPTED","Salamandridae","INBO:RL:VAL:AMP:2013:29","Animalia","Salamandra salamandra","Vuursalamander","Jooris_etal_2012","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Vulnerable (VU)","present"
2431885,"Triturus cristatus (Laurenti, 1768)","SPECIES","Caudata","EXACT","Chordata","Animalia","Triturus","Amphibia",98,FALSE,"ACCEPTED","Salamandridae","INBO:RL:VAL:AMP:2013:30","Animalia","Triturus cristatus","Kamsalamander","Jooris_etal_2012","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Vulnerable (VU)","present"
2480589,"Accipiter gentilis (Linnaeus, 1758)","SPECIES","Accipitriformes","EXACT","Chordata","Animalia","Accipiter","Aves",98,FALSE,"ACCEPTED","Accipitridae","INBO:RL:VAL:BIR:2004:157","Animalia","Accipiter gentilis","Havik","Devos_etal_2004","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Least Concern (LC)","present"
2480637,"Accipiter nisus Linnaeus, 1758","SPECIES","Accipitriformes","EXACT","Chordata","Animalia","Accipiter","Aves",98,FALSE,"ACCEPTED","Accipitridae","INBO:RL:VAL:BIR:2004:158","Animalia","Accipiter nisus","Sperwer","Devos_etal_2004","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Least Concern (LC)","present"
2493128,"Acrocephalus arundinaceus (Linnaeus, 1758)","SPECIES","Passeriformes","EXACT","Chordata","Animalia","Acrocephalus","Aves",98,FALSE,"ACCEPTED","Acrocephalidae","INBO:RL:VAL:BIR:2004:159","Animalia","Acrocephalus arundinaceus","Grote karekiet","Devos_etal_2004","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Critically Endangered (CR)","present"
2493136,"Acrocephalus palustris (Bechstein, 1798)","SPECIES","Passeriformes","EXACT","Chordata","Animalia","Acrocephalus","Aves",98,FALSE,"ACCEPTED","Acrocephalidae","INBO:RL:VAL:BIR:2004:160","Animalia","Acrocephalus palustris","Bosrietzanger","Devos_etal_2004","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Least Concern (LC)","present"
2493129,"Acrocephalus schoenobaenus (Linnaeus, 1758)","SPECIES","Passeriformes","EXACT","Chordata","Animalia","Acrocephalus","Aves",98,FALSE,"ACCEPTED","Acrocephalidae","INBO:RL:VAL:BIR:2004:161","Animalia","Acrocephalus schoenobaenus","Rietzanger","Devos_etal_2004","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Endangered (EN)","present"
2493118,"Acrocephalus scirpaceus (Hermann, 1804)","SPECIES","Passeriformes","EXACT","Chordata","Animalia","Acrocephalus","Aves",98,FALSE,"ACCEPTED","Acrocephalidae","INBO:RL:VAL:BIR:2004:162","Animalia","Acrocephalus scirpaceus","Kleine karekiet","Devos_etal_2004","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Least Concern (LC)","present"
2495000,"Aegithalos caudatus (Linnaeus, 1758)","SPECIES","Passeriformes","EXACT","Chordata","Animalia","Aegithalos","Aves",97,FALSE,"DOUBTFUL","Aegithalidae","INBO:RL:VAL:BIR:2004:164","Animalia","Aegithalos caudatus","Staartmees","Devos_etal_2004","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Least Concern (LC)","present"
8077224,"Alauda arvensis Linnaeus, 1758","SPECIES","Passeriformes","EXACT","Chordata","Animalia","Alauda","Aves",98,FALSE,"ACCEPTED","Alaudidae","INBO:RL:VAL:BIR:2004:167","Animalia","Alauda arvensis","Veldleeuwerik","Devos_etal_2004","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Vulnerable (VU)","present"
2475532,"Alcedo atthis (Linnaeus, 1758)","SPECIES","Coraciiformes","EXACT","Chordata","Animalia","Alcedo","Aves",98,FALSE,"ACCEPTED","Alcedinidae","INBO:RL:VAL:BIR:2004:168","Animalia","Alcedo atthis","IJsvogel","Devos_etal_2004","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Least Concern (LC)","present"
2498112,"Anas acuta Linnaeus, 1758","SPECIES","Anseriformes","EXACT","Chordata","Animalia","Anas","Aves",98,FALSE,"ACCEPTED","Anatidae","INBO:RL:VAL:BIR:2004:170","Animalia","Anas acuta","Pijlstaart","Devos_etal_2004","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Near Threatened (NT)","present"
2498089,"Anas clypeata Linnaeus, 1758","SPECIES","Anseriformes","EXACT","Chordata","Animalia","Anas","Aves",98,FALSE,"ACCEPTED","Anatidae","INBO:RL:VAL:BIR:2004:171","Animalia","Anas clypeata","Slobeend","Devos_etal_2004","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Least Concern (LC)","present"
8214667,"Anas crecca Linnaeus, 1758","SPECIES","Anseriformes","EXACT","Chordata","Animalia","Anas","Aves",98,FALSE,"ACCEPTED","Anatidae","INBO:RL:VAL:BIR:2004:172","Animalia","Anas crecca","Wintertaling","Devos_etal_2004","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Least Concern (LC)","present"
9761484,"Anas platyrhynchos Linnaeus, 1758","SPECIES","Anseriformes","EXACT","Chordata","Animalia","Anas","Aves",98,FALSE,"ACCEPTED","Anatidae","INBO:RL:VAL:BIR:2004:174","Animalia","Anas platyrhynchos","Wilde Eend","Devos_etal_2004","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Least Concern (LC)","present"
2498083,"Anas querquedula Linnaeus, 1758","SPECIES","Anseriformes","EXACT","Chordata","Animalia","Anas","Aves",98,FALSE,"ACCEPTED","Anatidae","INBO:RL:VAL:BIR:2004:175","Animalia","Anas querquedula","Zomertaling","Devos_etal_2004","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Endangered (EN)","present"
2498151,"Anas strepera Linnaeus, 1758","SPECIES","Anseriformes","EXACT","Chordata","Animalia","Anas","Aves",98,FALSE,"ACCEPTED","Anatidae","INBO:RL:VAL:BIR:2004:176","Animalia","Anas strepera","Krakeend","Devos_etal_2004","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Least Concern (LC)","present"
2498036,"Anser anser (Linnaeus, 1758)","SPECIES","Anseriformes","EXACT","Chordata","Animalia","Anser","Aves",98,FALSE,"ACCEPTED","Anatidae","INBO:RL:VAL:BIR:2004:178","Animalia","Anser anser","Grauwe gans","Devos_etal_2004","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Least Concern (LC)","present"
2490274,"Anthus campestris (Linnaeus, 1758)","SPECIES","Passeriformes","EXACT","Chordata","Animalia","Anthus","Aves",98,FALSE,"ACCEPTED","Motacillidae","INBO:RL:VAL:BIR:2004:180","Animalia","Anthus campestris","Duinpieper","Devos_etal_2004","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Regionally Extinct (REX)","present"
2490266,"Anthus pratensis (Linnaeus, 1758)","SPECIES","Passeriformes","EXACT","Chordata","Animalia","Anthus","Aves",98,FALSE,"ACCEPTED","Motacillidae","INBO:RL:VAL:BIR:2004:181","Animalia","Anthus pratensis","Graspieper","Devos_etal_2004","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Endangered (EN)","present"
2490246,"Anthus trivialis (Linnaeus, 1758)","SPECIES","Passeriformes","EXACT","Chordata","Animalia","Anthus","Aves",98,FALSE,"ACCEPTED","Motacillidae","INBO:RL:VAL:BIR:2004:182","Animalia","Anthus trivialis","Boompieper","Devos_etal_2004","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Endangered (EN)","present"
5228676,"Apus apus (Linnaeus, 1758)","SPECIES","Apodiformes","EXACT","Chordata","Animalia","Apus","Aves",98,FALSE,"ACCEPTED","Apodidae","INBO:RL:VAL:BIR:2004:183","Animalia","Apus apus","Gierzwaluw","Devos_etal_2004","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Least Concern (LC)","present"
9797180,"Ardea cinerea Linnaeus, 1758","SPECIES","Pelecaniformes","EXACT","Chordata","Animalia","Ardea","Aves",98,FALSE,"ACCEPTED","Ardeidae","INBO:RL:VAL:BIR:2004:184","Animalia","Ardea cinerea","Blauwe Reiger","Devos_etal_2004","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Least Concern (LC)","present"
2497295,"Asio flammeus (Pontoppidan, 1763)","SPECIES","Strigiformes","EXACT","Chordata","Animalia","Asio","Aves",98,FALSE,"ACCEPTED","Strigidae","INBO:RL:VAL:BIR:2004:186","Animalia","Asio flammeus","Velduil","Devos_etal_2004","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Near Threatened (NT)","present"
2497306,"Asio otus (Linnaeus, 1758)","SPECIES","Strigiformes","EXACT","Chordata","Animalia","Asio","Aves",98,FALSE,"ACCEPTED","Strigidae","INBO:RL:VAL:BIR:2004:187","Animalia","Asio otus","Ransuil","Devos_etal_2004","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Least Concern (LC)","present"
2497266,"Athene noctua (Scopoli, 1769)","SPECIES","Strigiformes","EXACT","Chordata","Animalia","Athene","Aves",98,FALSE,"ACCEPTED","Strigidae","INBO:RL:VAL:BIR:2004:188","Animalia","Athene noctua","Steenuil","Devos_etal_2004","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Least Concern (LC)","present"
2498255,"Aythya ferina (Linnaeus, 1758)","SPECIES","Anseriformes","EXACT","Chordata","Animalia","Aythya","Aves",98,FALSE,"ACCEPTED","Anatidae","INBO:RL:VAL:BIR:2004:189","Animalia","Aythya ferina","Tafeleend","Devos_etal_2004","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Least Concern (LC)","present"
2498261,"Aythya fuligula (Linnaeus, 1758)","SPECIES","Anseriformes","EXACT","Chordata","Animalia","Aythya","Aves",98,FALSE,"ACCEPTED","Anatidae","INBO:RL:VAL:BIR:2004:190","Animalia","Aythya fuligula","Kuifeend","Devos_etal_2004","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Least Concern (LC)","present"
2480910,"Botaurus stellaris (Linnaeus, 1758)","SPECIES","Pelecaniformes","EXACT","Chordata","Animalia","Botaurus","Aves",98,FALSE,"ACCEPTED","Ardeidae","INBO:RL:VAL:BIR:2004:192","Animalia","Botaurus stellaris","Roerdomp","Devos_etal_2004","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Critically Endangered (CR)","present"
2480537,"Buteo buteo Linnaeus, 1758","SPECIES","Accipitriformes","EXACT","Chordata","Animalia","Buteo","Aves",98,FALSE,"ACCEPTED","Accipitridae","INBO:RL:VAL:BIR:2004:197","Animalia","Buteo buteo","Buizerd","Devos_etal_2004","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Least Concern (LC)","present"
8109681,"Caprimulgus europaeus Linnaeus, 1758","SPECIES","Caprimulgiformes","EXACT","Chordata","Animalia","Caprimulgus","Aves",98,FALSE,"ACCEPTED","Caprimulgidae","INBO:RL:VAL:BIR:2004:199","Animalia","Caprimulgus europaeus","Nachtzwaluw","Devos_etal_2004","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Vulnerable (VU)","present"
2494708,"Carduelis cannabina (Linnaeus, 1758)","SPECIES","Passeriformes","EXACT","Chordata","Animalia","Linaria","Aves",98,TRUE,"SYNONYM","Fringillidae","INBO:RL:VAL:BIR:2004:200","Animalia","Carduelis cannabina","Kneu","Devos_etal_2004","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Near Threatened (NT)","present"
2494686,"Carduelis carduelis (Linnaeus, 1758)","SPECIES","Passeriformes","EXACT","Chordata","Animalia","Carduelis","Aves",98,FALSE,"ACCEPTED","Fringillidae","INBO:RL:VAL:BIR:2004:201","Animalia","Carduelis carduelis","Putter","Devos_etal_2004","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Least Concern (LC)","present"
2494642,"Carduelis chloris (Linnaeus, 1758)","SPECIES","Passeriformes","EXACT","Chordata","Animalia","Chloris","Aves",98,TRUE,"SYNONYM","Fringillidae","INBO:RL:VAL:BIR:2004:202","Animalia","Carduelis chloris","Groenling","Devos_etal_2004","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Least Concern (LC)","present"
6175377,"Carduelis flammea cabaret (P.L.Statius Müller, 1776)","SUBSPECIES","Passeriformes","EXACT","Chordata","Animalia","Acanthis","Aves",98,TRUE,"SYNONYM","Fringillidae","INBO:RL:VAL:BIR:2004:203","Animalia","Carduelis flammea cabaret","Kleine barmsijs","Devos_etal_2004","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Near Threatened (NT)","present"
2494701,"Carduelis spinus (Linnaeus, 1758)","SPECIES","Passeriformes","EXACT","Chordata","Animalia","Spinus","Aves",98,TRUE,"SYNONYM","Fringillidae","INBO:RL:VAL:BIR:2004:204","Animalia","Carduelis spinus","Sijs","Devos_etal_2004","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Near Threatened (NT)","present"
7806848,"Certhia brachydactyla C.L.Brehm, 1820","SPECIES","Passeriformes","EXACT","Chordata","Animalia","Certhia","Aves",98,FALSE,"ACCEPTED","Certhiidae","INBO:RL:VAL:BIR:2004:206","Animalia","Certhia brachydactyla","Boomkruiper","Devos_etal_2004","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Least Concern (LC)","present"
2493012,"Cettia cetti (Temminck, 1820)","SPECIES","Passeriformes","EXACT","Chordata","Animalia","Cettia","Aves",98,FALSE,"ACCEPTED","Cettiidae","INBO:RL:VAL:BIR:2004:207","Animalia","Cettia cetti","Cetti<U+0092>s zanger","Devos_etal_2004","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Near Threatened (NT)","present"
2480311,"Charadrius alexandrinus Linnaeus, 1758","SPECIES","Charadriiformes","EXACT","Chordata","Animalia","Charadrius","Aves",98,FALSE,"ACCEPTED","Charadriidae","INBO:RL:VAL:BIR:2004:208","Animalia","Charadrius alexandrinus","Strandplevier","Devos_etal_2004","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Critically Endangered (CR)","present"
7937336,"Charadrius dubius Scopoli, 1786","SPECIES","Charadriiformes","EXACT","Chordata","Animalia","Charadrius","Aves",98,FALSE,"ACCEPTED","Charadriidae","INBO:RL:VAL:BIR:2004:209","Animalia","Charadrius dubius","Kleine plevier","Devos_etal_2004","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Least Concern (LC)","present"
9566659,"Charadrius hiaticula Linnaeus, 1758","SPECIES","Charadriiformes","EXACT","Chordata","Animalia","Charadrius","Aves",98,FALSE,"ACCEPTED","Charadriidae","INBO:RL:VAL:BIR:2004:210","Animalia","Charadrius hiaticula","Bontbekplevier","Devos_etal_2004","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Near Threatened (NT)","present"
2481119,"Chlidonias niger (Linnaeus, 1758)","SPECIES","Charadriiformes","EXACT","Chordata","Animalia","Chlidonias","Aves",98,FALSE,"ACCEPTED","Laridae","INBO:RL:VAL:BIR:2004:213","Animalia","Chlidonias niger","Zwarte stern","Devos_etal_2004","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Regionally Extinct (REX)","present"
2480482,"Circus aeruginosus (Linnaeus, 1758)","SPECIES","Accipitriformes","EXACT","Chordata","Animalia","Circus","Aves",98,FALSE,"ACCEPTED","Accipitridae","INBO:RL:VAL:BIR:2004:217","Animalia","Circus aeruginosus","Bruine kiekendief","Devos_etal_2004","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Least Concern (LC)","present"
2480495,"Circus pygargus (Linnaeus, 1758)","SPECIES","Accipitriformes","EXACT","Chordata","Animalia","Circus","Aves",98,FALSE,"ACCEPTED","Accipitridae","INBO:RL:VAL:BIR:2004:219","Animalia","Circus pygargus","Grauwe kiekendief","Devos_etal_2004","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Critically Endangered (CR)","present"
2492822,"Cisticola juncidis (Rafinesque, 1810)","SPECIES","Passeriformes","EXACT","Chordata","Animalia","Cisticola","Aves",98,FALSE,"ACCEPTED","Cisticolidae","INBO:RL:VAL:BIR:2004:220","Animalia","Cisticola juncidis","Graszanger","Devos_etal_2004","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Near Threatened (NT)","present"
2494329,"Coccothraustes coccothraustes (Linnaeus, 1758)","SPECIES","Passeriformes","EXACT","Chordata","Animalia","Coccothraustes","Aves",98,FALSE,"ACCEPTED","Fringillidae","INBO:RL:VAL:BIR:2004:221","Animalia","Coccothraustes coccothraustes","Appelvink","Devos_etal_2004","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Least Concern (LC)","present"
2495471,"Columba oenas Linnaeus, 1758","SPECIES","Columbiformes","EXACT","Chordata","Animalia","Columba","Aves",98,FALSE,"ACCEPTED","Columbidae","INBO:RL:VAL:BIR:2004:222","Animalia","Columba oenas","Holenduif","Devos_etal_2004","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Least Concern (LC)","present"
2495455,"Columba palumbus Linnaeus, 1758","SPECIES","Columbiformes","EXACT","Chordata","Animalia","Columba","Aves",98,FALSE,"ACCEPTED","Columbidae","INBO:RL:VAL:BIR:2004:223","Animalia","Columba palumbus","Houtduif","Devos_etal_2004","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Least Concern (LC)","present"
9409796,"Corvus corone Linnaeus, 1758","SPECIES","Passeriformes","EXACT","Chordata","Animalia","Corvus","Aves",98,FALSE,"ACCEPTED","Corvidae","INBO:RL:VAL:BIR:2004:225","Animalia","Corvus corone","Zwarte kraai","Devos_etal_2004","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Least Concern (LC)","present"
2482513,"Corvus frugilegus Linnaeus, 1758","SPECIES","Passeriformes","EXACT","Chordata","Animalia","Corvus","Aves",98,FALSE,"ACCEPTED","Corvidae","INBO:RL:VAL:BIR:2004:226","Animalia","Corvus frugilegus","Roek","Devos_etal_2004","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Least Concern (LC)","present"
2482473,"Corvus monedula Linnaeus, 1758","SPECIES","Passeriformes","EXACT","Chordata","Animalia","Coloeus","Aves",98,TRUE,"SYNONYM","Corvidae","INBO:RL:VAL:BIR:2004:227","Animalia","Corvus monedula","Kauw","Devos_etal_2004","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Least Concern (LC)","present"
